IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>7>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;7>;7>5>;7>5>5>;7>6>;8>
23038-7274;insucesso;4;1;4;4;25;1;8;1;3;2;2;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;3;0;0;3;1;0;0;0;0;0;1;1;0;1;1;0;0;12;2;1;0;2;0;0;4;0;0;3;3;0;1;1;2;0;0;0;0;0;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;9;1;1;5;1;0;0;0;0;0;0;0;0;1;1;2;2;1;0;0;0;0;0;0;1;1;0;4;0;1;0;0;0;0;0;0;0;0;1;5;1;1;0;1;0;11;0;1;2;1;0;4;0;0;1;1;0;4;1;1;4;4;3;0;0;3;2;2;0;0;0;0;0;0;0;0;0
23180-5388;SUCESSO;0;0;0;0;18;0;1;1;0;0;0;0;1;1;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;1;0;1;1;1;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;9;3;0;1;1;1;0;0;0;2;0;1;0;1;0;0;0;0;0;1;0;0;0;3;7;1;0;4;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;2;2;0;0;0;2;1;0;0;2;1;1;0;0
23184-6389;insucesso;0;0;0;0;8;0;1;0;0;0;0;0;0;0;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;1;1;0;1;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;2;0;0;0;2;0;0;0;2;0;1;0;1;1;1;0;1;0;0;2;0;0;0;7;0;0;4;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;5;0;0;3;1;1;0;0;0;0;12;0;0;4;1;0;0;0;0;12;6;2;0;0;0;1
23725-5468;SUCESSO;3;1;2;2;59;9;6;0;1;0;0;1;1;1;24;0;13;0;0;0;0;2;0;0;0;0;3;1;0;10;0;0;7;4;1;1;1;1;0;18;15;0;1;13;2;2;0;2;0;0;2;0;0;0;0;0;1;0;0;0;17;1;0;1;58;1;0;0;0;1;0;0;0;4;0;2;0;0;0;0;0;0;0;1;0;0;2;1;43;3;0;23;1;0;0;2;1;0;0;0;0;0;0;0;0;3;2;1;13;0;0;0;3;1;0;12;0;0;0;7;0;2;2;0;0;0;1;6;1;2;2;1;0;27;2;2;2;0;1;12;0;1;7;5;1;8;1;0;2;20;0;1;4;3;3;2;3;2;0;0;5;2;2;0;0
23754-6398;SUCESSO;1;0;1;1;28;0;3;0;0;0;0;1;0;0;7;0;5;0;2;0;0;0;0;0;0;0;5;3;0;7;0;1;0;0;0;0;1;1;0;10;9;5;0;8;1;1;0;2;0;0;2;0;0;1;0;0;2;0;0;0;0;0;0;0;27;5;0;0;0;1;3;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;2;0;13;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;1;0;5;1;0;0;3;0;2;2;1;1;0;1;6;0;1;3;0;0;16;0;0;1;0;0;1;0;0;1;0;0;2;0;0;1;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
23953-5468;insucesso;2;1;1;1;65;4;3;0;0;0;0;1;14;3;1;0;0;0;0;0;0;0;0;5;3;0;5;0;3;7;0;0;2;0;0;0;1;1;0;1;1;0;1;13;1;1;1;1;0;0;2;0;2;1;0;0;3;0;1;0;0;22;2;7;11;1;0;0;0;0;0;0;0;4;0;3;0;2;0;0;0;0;0;0;1;0;0;0;12;2;0;4;0;0;0;2;2;2;0;0;0;0;0;0;0;1;1;0;1;10;5;1;1;1;1;8;0;1;1;4;0;1;1;1;0;0;0;6;2;1;2;0;4;29;0;1;0;0;2;7;0;0;4;1;1;2;1;1;1;3;0;1;0;2;1;2;0;0;3;1;2;0;0;0;0
23953-6388;SUCESSO;1;1;0;0;107;2;11;0;2;1;0;1;0;0;3;0;2;0;2;0;0;0;0;0;0;0;10;9;0;6;0;0;2;0;0;1;0;0;0;3;1;0;1;20;0;0;0;1;0;0;3;0;0;2;0;0;2;0;0;0;3;0;0;0;10;1;0;0;0;0;0;0;2;8;1;3;0;1;0;0;0;0;1;0;0;0;1;0;13;0;0;5;0;0;0;4;1;1;0;0;0;0;0;0;0;1;0;0;2;2;0;0;2;2;2;82;1;2;0;38;0;19;9;5;3;3;0;19;2;1;11;1;0;28;1;2;0;0;0;6;0;0;0;0;0;1;1;1;0;5;0;1;1;0;0;0;0;0;10;3;4;0;0;1;0
24091-6398;SUCESSO;1;1;0;0;54;4;7;0;1;4;0;0;1;0;17;0;12;0;8;5;3;1;0;0;0;0;13;7;0;8;1;1;1;1;0;2;2;2;2;1;1;0;0;16;0;0;0;0;0;0;3;0;0;7;6;3;0;0;1;1;2;2;0;1;36;5;1;1;1;1;0;0;1;19;3;12;2;9;3;1;0;2;1;2;5;4;2;3;34;3;0;28;1;0;0;16;9;6;2;1;0;1;1;0;1;1;1;1;0;3;1;0;2;1;1;46;1;1;0;20;1;12;8;3;2;1;0;19;0;2;11;1;2;18;0;1;4;3;1;4;0;0;1;1;0;1;1;1;0;7;1;3;0;2;2;1;1;1;0;0;5;1;1;0;0
24676-6388;insucesso;1;0;1;1;21;1;4;1;1;1;1;0;0;0;8;1;5;0;0;0;0;1;1;0;0;0;0;0;0;4;1;1;1;1;0;1;1;1;0;5;4;1;1;11;1;1;1;2;1;0;2;0;0;1;1;0;4;3;0;0;0;0;0;0;10;3;0;0;0;0;2;2;0;3;1;2;0;1;1;1;0;0;0;0;4;2;3;2;16;2;0;9;1;0;0;1;1;1;1;0;0;4;2;2;2;2;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14;2;3;4;2;1;6;1;0;4;2;2;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
24676-7274;insucesso;1;1;0;0;14;1;7;5;0;0;0;1;0;0;4;0;2;0;1;0;0;1;0;0;0;0;1;0;0;6;0;0;4;2;0;0;0;0;0;0;0;0;0;8;0;0;0;5;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;1;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;8;1;2;0;0;0;4;2;0;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24986-5469;SUCESSO;2;2;0;0;49;0;3;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;3;0;0;0;1;1;0;0;0;0;0;16;1;0;0;1;0;0;2;0;0;2;1;0;2;0;1;0;0;0;0;0;12;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;1;0;0;1;1;12;0;1;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;3;0;1;0;2;1;1;1;0;0;0;0;4;0;1;0;0;0;66;1;0;0;0;0;12;0;0;2;1;0;2;2;2;0;33;28;0;0;0;0;0;4;3;0;0;4;3;3;0;0
26859-6398;SUCESSO;3;2;2;2;130;7;9;2;2;2;0;1;5;1;18;0;9;1;2;2;0;1;0;0;0;0;2;0;0;32;0;0;9;2;13;0;5;2;1;5;5;1;0;25;3;1;0;7;0;0;3;0;0;2;1;1;2;0;2;0;8;5;0;1;65;14;3;1;0;1;2;2;0;15;5;8;2;1;1;0;0;2;1;0;6;4;1;1;63;3;1;39;5;1;1;13;8;1;1;0;0;1;0;0;0;3;3;1;0;20;17;0;2;2;1;26;2;2;0;12;1;7;3;2;2;0;1;15;4;2;1;1;6;70;2;1;2;1;0;19;0;2;5;1;0;5;0;0;3;15;2;0;2;18;12;8;3;3;2;0;6;3;3;0;0
271-7274;SUCESSO;2;1;2;1;34;1;3;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;17;0;1;7;1;0;3;1;1;1;0;0;0;0;9;2;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;8;2;1;0;0;1;0;0;1;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;11;0;0;4;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;2;1;1;8;0;1;0;4;1;2;0;0;0;0;0;9;0;2;1;2;1;56;1;2;5;2;3;18;0;2;3;0;0;2;1;1;2;4;0;1;3;0;0;0;0;0;8;2;4;0;0;2;0
27383-5468;insucesso;2;1;1;1;7;1;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;10;1;0;0;2;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27383-7098;insucesso;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27420-7274;SUCESSO;1;0;1;1;18;2;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;2;1;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;3;0;0;0;0;0;0;0;0;2;0;2;0;1;1;1;1;0;1;1;0;0;1;2;5;2;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;2;5;2;0;1;0;0;3;0;0;0;2;0;1;1;0;0;0;0;2;0;1;0;0;2;12;0;0;1;0;0;4;0;0;1;1;1;1;0;0;1;3;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0
27473-5469;insucesso;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27601-7118;SUCESSO;2;1;1;1;105;9;6;2;0;2;0;0;0;0;16;0;10;0;5;2;1;0;0;0;0;0;4;1;0;21;0;1;5;2;6;5;2;2;0;4;4;4;0;16;1;1;0;5;0;0;0;0;0;3;2;1;2;0;1;1;1;0;0;0;20;8;0;1;0;1;0;0;2;7;3;2;1;1;1;1;1;0;0;1;1;1;0;3;32;2;1;15;1;0;0;6;2;1;1;1;1;1;1;0;2;1;1;6;0;0;0;0;2;2;1;7;0;2;0;5;1;3;1;1;1;1;1;9;0;2;2;2;0;44;3;4;4;1;1;11;0;0;4;2;0;2;1;1;1;11;4;1;0;10;7;1;3;2;21;3;8;3;2;0;0
27794-6398;SUCESSO;1;1;0;0;69;3;3;0;1;1;0;1;28;6;18;0;11;0;2;1;0;0;0;0;0;0;1;0;0;5;0;0;4;4;0;0;1;0;0;0;0;0;0;26;0;0;0;4;0;0;2;0;0;4;3;0;6;0;1;1;0;33;0;10;30;0;0;0;0;0;0;0;3;13;0;6;0;2;0;0;0;0;0;7;3;2;0;12;38;0;2;23;0;0;0;9;4;2;0;0;0;2;2;0;5;0;0;3;1;0;0;0;1;1;1;12;0;1;0;7;0;4;4;4;2;2;0;10;1;1;0;3;10;21;1;1;1;0;1;10;0;0;7;4;1;1;1;1;0;15;0;7;2;1;1;1;1;1;0;0;1;1;1;0;0
27881-5388;SUCESSO;2;1;1;1;50;9;7;4;0;0;0;0;0;0;7;0;6;3;0;0;0;0;0;0;0;0;1;0;0;8;2;0;2;1;0;2;0;0;0;1;1;1;0;13;2;1;0;6;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;17;6;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;17;2;0;9;4;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;1;3;0;0;0;4;0;0;1;0;0;2;1;1;1;6;1;2;1;0;0;0;0;0;32;11;2;0;0;1;0
27916-5714;insucesso;1;0;1;1;10;1;2;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;7;1;1;1;3;0;2;0;0;0;0;0;0;1;0;0;0;0;3;0;3;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27916-7118;insucesso;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27934-7098;SUCESSO;1;0;1;1;51;2;7;2;0;2;0;1;0;0;14;0;6;0;1;0;0;2;0;0;0;0;3;0;0;13;0;0;5;2;0;0;1;1;0;6;6;1;0;10;1;1;0;4;0;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;27;6;2;2;1;1;3;3;0;5;0;4;0;1;1;0;0;0;0;1;4;3;0;2;29;2;0;16;1;1;1;4;3;0;0;0;0;1;1;0;1;2;2;1;0;4;4;0;2;1;0;2;0;1;0;2;1;2;1;0;0;0;1;5;0;1;0;2;0;27;1;0;3;1;0;8;0;1;4;0;0;1;0;0;1;5;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0
27992-5469;SUCESSO;1;1;0;0;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;1;0;0;0;0;0;2;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;1;0;14;0;2;0;0;1;5;0;0;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27997-5714;insucesso;1;1;0;0;17;1;2;0;0;2;0;0;7;3;2;0;2;0;1;0;0;0;0;1;0;0;3;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;2;0;1;2;0;2;2;0;0;1;1;0;0;0;12;4;5;5;3;0;0;0;1;0;0;0;3;2;2;0;1;0;0;0;1;0;0;1;1;1;0;6;0;1;5;1;0;0;3;2;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;2;1;0;13;3;0;0;6;0;4;2;2;0;0;1;9;1;2;1;2;7;8;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28007-5388;SUCESSO;3;0;3;3;53;2;8;0;0;0;0;2;0;0;11;0;8;0;2;0;0;0;0;0;0;0;4;0;0;12;2;1;1;1;0;1;1;1;0;1;1;0;0;31;1;0;0;2;0;0;6;0;0;1;1;0;5;0;1;0;0;1;0;0;24;1;0;0;0;1;0;0;0;8;1;2;1;2;1;1;0;0;0;1;0;0;1;2;25;0;2;18;0;0;0;5;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;4;0;1;0;1;0;1;0;0;0;0;1;6;0;1;1;1;0;31;0;3;1;1;0;5;0;0;1;0;0;4;0;0;3;2;1;0;1;1;0;1;1;1;0;0;3;1;1;0;0
28022-6388;SUCESSO;1;0;1;1;24;0;8;0;5;2;0;0;0;0;5;0;3;0;1;1;1;0;0;0;0;0;3;0;0;3;1;0;1;0;0;0;1;1;0;1;0;0;0;13;0;0;0;1;0;0;7;0;0;3;1;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;3;0;2;0;1;1;1;1;0;0;1;0;0;0;2;14;1;0;5;0;0;0;2;1;1;1;1;1;0;0;0;1;0;0;0;0;3;3;0;2;2;1;28;0;2;0;13;1;8;5;2;1;1;1;11;3;1;1;0;0;6;0;3;0;0;0;3;0;0;1;1;0;1;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
28026-7118;SUCESSO;0;0;0;0;93;2;5;0;0;2;0;0;0;0;13;0;11;0;6;4;2;0;0;0;0;0;4;1;0;25;0;0;10;4;0;1;1;1;0;3;3;0;2;15;0;0;0;0;0;0;2;0;0;7;4;1;1;0;0;0;0;1;0;1;31;1;0;0;0;0;2;2;3;18;1;9;0;4;3;1;0;0;0;0;1;1;4;0;35;0;0;20;0;2;2;9;6;3;2;0;0;1;1;0;0;0;0;5;1;1;1;0;4;2;1;5;0;2;0;2;0;1;0;0;0;0;2;12;1;4;2;0;0;66;2;3;2;0;2;22;0;2;9;5;2;0;0;0;0;4;0;0;0;1;1;0;0;0;15;1;4;0;0;3;0
28102-5388;SUCESSO;4;4;1;1;74;1;12;1;2;0;0;1;1;0;9;0;6;0;2;2;2;0;0;0;0;0;3;1;0;12;0;0;0;0;1;3;2;1;1;2;2;0;0;27;1;0;0;1;0;0;5;0;0;0;0;0;2;0;2;2;1;1;0;0;23;1;0;0;0;0;0;0;1;7;0;4;0;4;3;3;3;0;1;0;0;0;2;0;20;0;0;13;1;0;0;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;2;2;1;6;0;1;0;2;1;0;0;0;0;0;1;7;0;2;1;1;0;33;2;0;1;0;0;2;0;0;2;2;2;6;4;4;1;4;0;2;2;3;2;2;2;2;7;1;5;2;2;1;0
28126-5468;SUCESSO;0;0;0;0;20;1;0;0;0;0;0;0;0;0;6;0;4;0;2;0;0;0;0;0;0;0;0;0;0;7;1;1;2;1;1;0;1;1;1;0;0;0;0;5;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;24;2;0;2;2;0;0;0;0;13;0;5;0;2;0;0;0;0;3;5;0;0;3;10;20;1;1;11;1;0;0;7;1;1;0;0;0;0;0;0;1;0;0;1;3;1;1;0;1;1;1;2;0;1;0;0;0;0;0;0;0;0;0;5;2;1;1;0;0;14;0;3;2;1;3;5;0;0;1;0;0;0;0;0;0;16;2;7;2;1;1;0;0;0;0;0;0;0;0;0;0
28132-5468;SUCESSO;1;1;0;0;38;2;3;0;1;0;0;0;0;0;10;0;8;1;0;0;0;0;0;0;0;0;4;1;0;13;0;0;0;0;0;0;3;2;0;5;5;2;0;10;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;16;5;1;0;0;0;3;3;0;4;1;1;0;1;1;1;1;0;0;0;4;3;0;1;19;3;0;13;1;2;2;4;1;1;1;1;1;3;3;0;1;0;0;0;1;0;0;0;1;1;0;6;1;1;0;3;0;2;1;1;1;1;1;6;1;1;1;0;0;19;0;1;1;1;0;2;0;1;1;0;0;2;1;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
28149-6388;insucesso;0;0;0;0;33;1;3;0;1;0;0;1;0;0;6;0;4;0;1;0;0;1;0;0;0;0;3;0;0;17;1;1;4;0;0;1;1;1;0;4;3;2;0;5;0;0;0;4;0;2;1;0;0;0;0;0;2;1;0;0;0;0;0;0;7;3;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;10;1;0;5;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;3;3;3;18;2;3;3;12;0;8;5;2;0;0;0;7;3;3;1;1;1;33;2;1;1;0;1;7;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10;9;2;0;0;0;0
28170-5468;insucesso;5;3;1;1;33;2;15;0;1;1;1;2;0;0;4;0;2;0;1;0;0;0;0;0;0;0;3;0;0;8;3;1;1;0;0;1;0;0;0;2;2;0;1;31;3;1;1;3;0;0;1;1;6;3;2;1;4;0;0;0;0;9;1;8;11;3;1;0;0;1;1;1;1;7;2;4;0;2;1;0;0;0;0;0;0;0;0;1;10;0;1;7;1;0;0;5;3;2;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;1;9;1;1;1;4;0;2;2;2;0;0;0;7;2;2;2;1;1;16;2;5;1;1;2;2;0;0;0;0;0;3;1;1;2;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28170-7118;SUCESSO;2;2;1;1;28;1;7;1;3;1;0;1;0;0;2;0;1;1;0;0;0;0;0;0;0;0;3;0;0;10;4;0;2;1;0;3;1;1;0;0;0;0;0;14;1;1;0;3;0;0;4;0;0;3;3;1;2;0;1;0;1;3;0;3;11;1;0;0;0;0;0;0;0;6;0;2;0;1;1;0;0;1;1;0;2;0;3;0;15;0;1;10;1;0;0;6;2;1;1;0;0;1;0;0;0;1;1;2;1;0;0;0;2;1;1;21;1;1;0;8;1;4;2;1;0;0;0;10;1;2;2;2;0;20;0;7;4;2;2;7;0;1;3;1;0;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
28178-6398;SUCESSO;1;0;1;1;39;2;3;1;0;1;0;0;15;3;5;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;12;1;1;0;2;0;0;3;0;0;1;1;1;1;0;0;0;0;17;0;3;7;2;0;1;0;0;0;0;1;4;1;2;1;1;0;0;0;1;0;0;1;1;0;0;14;0;0;7;1;0;0;4;2;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;3;2;1;3;0;2;0;1;1;1;1;1;1;1;1;5;2;2;2;0;3;11;0;0;2;0;1;1;0;0;1;1;1;1;0;0;1;4;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0
28231-6388;SUCESSO;1;1;0;0;40;3;3;0;3;0;0;0;0;0;16;0;10;0;4;3;0;0;0;0;0;0;5;1;0;6;0;0;3;3;4;0;1;1;0;7;4;0;0;7;0;0;0;1;0;0;4;0;0;0;0;0;1;0;1;1;1;0;0;0;13;4;0;0;0;1;3;3;0;5;4;4;3;1;0;0;0;0;0;0;2;1;0;3;24;2;1;11;0;1;1;5;4;1;0;0;0;0;0;0;2;1;0;0;1;1;1;0;2;2;1;9;1;2;0;7;2;5;2;1;1;1;1;7;1;2;1;0;0;8;1;0;2;1;0;4;0;1;4;1;0;1;1;1;0;7;1;0;0;4;2;3;0;0;0;0;0;0;0;0;0
28245-5468;SUCESSO;4;3;1;1;37;0;6;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;0;1;0;2;2;1;1;0;0;0;0;0;16;3;1;0;1;0;0;2;0;0;5;0;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;7;0;1;0;0;0;0;0;0;0;0;3;6;1;1;1;0;0;10;0;3;0;0;0;1;0;0;0;0;0;4;1;1;2;3;0;0;0;3;3;2;0;0;1;0;2;0;0;1;0
