IdAluno;Resultado;1>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>14>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>30>31>;14>31>31>;14>31>41>;14>31>48>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>49>48>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;28>;28>30>;29>;3>;3>14>;3>2>;3>2>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>31>;30>41>;30>48>;31>;31>14>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;42>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
31475-4604;SUCESSO;0;49;1;0;2;0;0;1;0;0;2;0;1;9;0;6;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;3;4;2;0;0;1;1;1;1;1;1;0;9;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;3;0;1;0;13;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;1;8;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;8;1;2;1;5;1;11;6;9;4;5;0;0;0;0;0;2;0;2;0;0;0;0
31478-5714;SUCESSO;0;7;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;5;0;0;0;3;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;2;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;1;0;0
31479-4605;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31481-4604;SUCESSO;0;30;1;0;5;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;3;0;0;3;0;2;2;2;1;0;2;0;0;3;2;0;0;0;17;3;1;0;8;0;3;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;1;0;0;3;0;0;1;0;0;1;0;0;4;0;0;0;3;2;0;0;0;0;0;1;1;8;3;1;4;0;0;1;1;1;1
31499-4605;insucesso;0;36;1;0;4;0;0;0;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;14;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;17;0;0;1;7;0;1;1;0;0;0;0;1;1;0;0;3;0;3;0;1;0;0;0;0;0;0;0;28;0;2;0;1;1;2;0;0;1;1;0;0;0;0;5;0;0;0;1;0;2;0;1;0;1;6;4;2;0;0;6;0;0;4;3;1;0
31513-4605;SUCESSO;0;23;0;0;6;0;2;2;2;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;2;2;0;3;3;1;0;12;0;0;0;0;3;1;0;1;0;6;5;2;2;0;0;0;0;0;0;0;0;15;3;0;0;0;1;0;0;3;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;17;0;0;0;12;1;2;1;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;8;0;1;0;2;0;4;1;2;2;2;0;0;0;0;1;0;0;0;0;0;2;0;2;0;1;2;1;0;0;0;1;0;0;0;0;0;0
31519-4605;SUCESSO;1;44;0;0;7;0;0;1;1;0;1;0;1;11;0;5;0;1;0;0;0;0;1;1;0;0;0;0;8;0;0;2;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;29;2;1;0;0;5;0;0;0;0;2;2;1;4;0;0;0;0;1;0;1;0;23;1;0;1;0;0;0;0;1;6;1;1;2;1;0;0;0;0;0;0;0;0;1;1;0;1;0;25;4;3;1;12;0;3;2;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;27;0;0;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;1;0
31535-4605;insucesso;1;31;1;0;5;1;0;0;0;0;0;0;0;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;10;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;3;1;0;0;0;2;0
31543-6398;insucesso;0;8;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;7;0;2;1;1;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;5;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
31543-7274;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31553-4130;SUCESSO;0;30;1;0;5;1;1;3;1;0;1;0;0;5;0;4;0;2;1;0;0;0;0;0;0;3;0;0;11;0;1;1;0;0;1;0;1;0;0;0;1;1;0;7;7;1;0;9;1;0;0;0;2;0;0;0;0;3;1;0;0;0;0;0;0;3;0;1;0;41;6;1;0;0;0;1;1;2;14;2;1;7;2;2;0;0;0;0;2;0;1;6;4;0;1;1;33;2;1;0;24;1;11;7;2;0;0;0;1;1;1;0;1;1;2;0;0;0;4;4;4;0;0;0;24;0;0;0;2;2;3;0;1;0;0;0;2;2;0;4;2;0;0;0;0;2;1;2;1;0;4;3;0;0;0;3;0;0;3;3;0;0
31563-6398;insucesso;0;20;1;0;6;2;2;2;0;0;0;0;0;5;0;3;0;1;1;0;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;11;3;1;0;1;3;0;0;1;0;2;1;0;1;0;0;0;0;1;0;1;1;9;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;0;15;2;1;2;7;0;1;1;0;0;0;0;2;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;16;1;2;0;2;2;3;0;0;1;0;0;1;0;0;3;1;0;0;0;0;1;0;1;0;1;1;0;4;1;0;6;0;1;1;0;1;1
31574-4605;insucesso;0;13;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;2;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8;1;1;0;4;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31576-4604;SUCESSO;0;14;0;0;2;0;0;0;0;0;1;0;1;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;1;0;1;1;0;1;1;1;0;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;4;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;2;1;4;2;4;4;2;2;0;1;1;4;0;0;2;0;0;1;1;0;0
31581-4605;SUCESSO;0;33;0;0;4;1;0;0;0;0;0;0;0;6;1;1;0;1;0;0;0;0;1;0;0;0;0;0;5;2;0;2;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;13;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;4;0;7;2;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;11;1;0;0;7;1;2;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;2;2;1;0;0;1;10;1;2;0;2;1;3;0;1;0;0;0;0;1;0;3;0;0;0;0;0;2;0;1;0;0;1;1;13;3;2;2;0;0;1;1;1;6
31583-4130;SUCESSO;0;15;1;0;1;0;0;0;0;0;0;0;0;6;0;3;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;4;0;0;3;0;2;2;1;1;0;1;0;1;1;0;0;0;1;10;1;0;0;6;2;3;2;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;8;0;0;0;0;0;3;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;3;0;0;0;0;0;0
31592-6388;SUCESSO;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;3;0;0;0;0;1;0
31607-4130;insucesso;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;2;0;7;0;0;1;5;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0
31615-4604;SUCESSO;1;18;0;0;4;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;4;2;0;0;0;0;1;0;0;0;0;0;2;2;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2;5;0;2;2;0;2;1;1;1;0;2;0;0;2;2;0;1;0;9;1;1;0;6;0;4;2;2;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;17;0;0;0;0;0;4;0;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;7;1;1;3;0;0;1;0;0;0
31617-4130;insucesso;0;17;1;0;0;0;0;0;0;0;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;4;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;6;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;8;2;1;0;5;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;7;5;3;0;0;0;8;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;12;4;2;2;0;0;1;1;1;1
31618-6388;SUCESSO;1;40;0;0;5;0;2;1;1;0;0;0;0;18;1;9;0;4;1;1;0;0;3;0;0;0;0;0;9;1;1;1;0;0;0;0;0;2;1;0;1;0;0;2;1;0;0;14;2;0;1;0;2;1;0;0;0;4;2;1;3;0;0;0;0;1;0;0;0;17;4;0;1;0;1;1;1;0;10;3;0;6;1;4;2;1;1;0;0;0;1;0;0;0;0;2;34;5;1;0;16;0;10;6;4;2;1;1;0;0;0;1;7;3;1;0;1;0;9;8;2;0;0;0;16;1;3;0;1;0;1;0;0;0;0;0;0;0;1;3;1;0;0;2;0;0;0;0;0;0;2;1;1;0;0;3;0;0;1;1;1;0
31640-4605;SUCESSO;1;13;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;9;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;1;1;1;0;0
31666-4605;insucesso;0;8;0;0;2;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;6;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;2;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;0;0;0
31679-4130;SUCESSO;0;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;2;0;2;3;0;0;1;1;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;2;1;2;0;1;1;0;0;0;1;0;6;0;0;0;3;2;5;2;4;1;1;0;0;0;0;0;3;0;0;0;0;0;0
31689-4130;SUCESSO;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31693-7274;insucesso;0;13;0;0;3;0;0;1;0;1;0;0;0;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;5;1;0;5;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;14;2;1;0;0;0;0;0;0;3;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;3;13;2;0;0;8;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;1;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-5714;insucesso;2;12;0;0;6;0;2;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;11;0;0;0;0;4;2;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;4;2;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;3;0;1;1;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;7;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31698-7274;SUCESSO;2;8;0;0;4;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;2;1;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31748-4604;SUCESSO;1;27;1;0;3;0;1;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;4;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;11;1;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;37;0;2;0;1;1;12;0;1;5;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;3;1;0;1;0;1;0
31750-4604;SUCESSO;2;11;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;8;0;1;0;1;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0
31752-4130;SUCESSO;1;20;0;0;2;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;0;1;4;0;0;1;1;0;0;0;0;0;9;2;0;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;1;2;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;5;0;0;0;0;0;0
31753-5714;insucesso;0;13;1;0;3;0;1;1;0;1;0;0;0;5;0;2;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;6;1;0;0;0;1;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;15;0;1;0;1;1;5;1;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
31753-7118;SUCESSO;1;19;0;0;2;0;0;1;1;0;0;0;0;4;0;1;0;1;0;0;0;0;0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;10;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;14;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;26;0;3;0;2;1;8;1;1;2;1;0;0;0;1;2;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;2;0;1;1;1;0;0
31756-4605;insucesso;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31769-4604;SUCESSO;0;33;2;0;3;0;1;1;1;0;4;0;2;1;0;1;0;1;0;0;0;0;0;0;0;12;0;0;2;0;0;0;0;0;5;3;2;0;0;0;3;3;2;0;0;0;0;22;1;0;0;0;7;1;0;2;0;3;2;0;5;0;0;0;6;15;0;10;0;23;1;1;0;0;0;0;0;2;10;0;2;4;0;2;2;2;1;1;2;0;0;4;3;0;2;1;34;1;0;1;17;1;7;2;1;1;1;1;2;2;2;1;7;2;4;2;3;0;29;24;10;0;0;2;24;0;0;0;2;1;7;0;1;3;1;0;0;13;0;14;0;6;0;1;0;10;7;5;2;4;1;1;7;1;0;4;0;0;1;1;1;8
31791-6389;insucesso;0;10;0;0;4;2;0;0;0;0;0;0;0;5;1;1;0;1;1;0;0;0;0;0;1;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;4;2;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;5;2;2;0;0;0;0;0;0;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8;0;1;0;1;1;4;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31794-4605;insucesso;2;12;0;0;3;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;6;2;1;0;0;3;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;15;0;1;0;1;0;3;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;1;0
31797-4130;insucesso;0;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;2;0;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;1;1;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;0
