IdAluno;Resultado;1>;1>46>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>31>30>30>30>;2>41>;2>41>2>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>2>;31>14>31>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>31>30>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
35955-5468;SUCESSO;0;0;26;0;0;2;1;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;8;0;1;0;0;0;0;2;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35969-7118;SUCESSO;0;0;66;0;0;1;0;0;0;1;0;0;0;0;8;0;5;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;3;1;0;2;2;2;2;2;0;0;9;0;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;31;8;0;1;1;0;0;0;1;10;3;0;2;0;1;1;0;0;0;1;0;0;2;1;0;0;0;0;33;3;0;0;0;1;21;3;0;0;8;2;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;22;0;0;0;2;1;0;3;0;1;1;0;0;0;0;7;1;0;0;1;0;8;6;5;3;1;4;3;21;4;1;7;0;0;4;3;0;0
35973-5388;insucesso;0;0;52;2;0;4;1;1;0;1;1;0;0;0;8;0;5;0;0;0;0;0;0;0;0;0;0;7;1;1;2;2;2;0;2;1;0;0;0;0;0;0;0;10;2;1;0;0;3;0;0;0;0;4;4;1;0;2;1;0;1;0;0;0;13;2;2;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;17;0;0;0;0;0;12;0;0;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;14;0;3;0;4;1;0;3;1;0;3;3;2;1;0;4;0;1;2;1;0;0;0;0;0;0;2;2;1;0;0;3;0;0;2;2;1;1
35973-6398;SUCESSO;0;0;47;1;0;6;0;2;0;1;0;0;0;0;4;0;3;0;1;1;1;1;1;0;0;0;0;3;0;0;1;1;0;0;1;0;1;1;1;0;0;0;0;11;0;0;0;0;3;0;0;2;0;2;0;0;0;4;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;2;0;1;2;0;2;1;1;1;1;0;0;0;1;0;0;0;0;0;10;0;0;0;0;0;5;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;1;11;0;4;0;1;0;0;6;2;1;6;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
3597-5469;SUCESSO;0;0;9;1;1;2;0;0;0;0;0;0;1;0;2;0;2;0;1;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;6;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;2;0;1;7;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;3;3;6;1;0;0;1;0;4;0;0;0;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;1;1;0;0;2;0;0;0;0;0;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35981-5388;SUCESSO;0;0;40;0;0;5;0;0;0;1;1;0;0;0;28;0;13;0;4;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;1;0;1;1;1;5;5;0;2;8;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;24;1;0;1;1;0;1;1;1;8;0;1;4;0;2;1;1;0;0;0;0;1;0;0;0;0;1;0;33;0;0;0;0;1;15;0;1;1;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;0;1;0;1;0;0;8;0;0;2;0;0;0;0;1;0
35982-7118;SUCESSO;0;0;42;6;1;6;0;2;0;1;0;0;0;0;14;0;9;0;3;3;1;1;1;0;0;0;0;6;2;1;1;1;0;0;0;0;1;1;0;4;4;1;3;15;0;0;0;0;3;0;0;0;0;3;2;2;1;3;0;0;0;0;0;0;25;4;0;0;0;1;2;2;0;9;2;0;6;1;2;2;1;1;0;1;0;0;1;1;0;2;2;0;28;0;0;0;0;2;18;0;2;2;5;4;2;2;1;1;0;0;0;0;1;4;2;2;0;1;1;0;0;0;0;0;1;20;0;4;1;2;0;0;5;0;0;3;2;0;0;0;4;0;0;1;0;0;0;0;0;0;0;2;2;10;3;1;3;0;0;2;2;1;0
35983-5468;SUCESSO;0;0;21;4;2;1;0;0;0;0;0;0;2;1;8;0;6;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;5;5;0;1;13;0;0;0;0;1;1;0;0;0;6;5;1;1;0;0;0;0;5;0;3;36;0;0;0;0;0;0;0;1;8;0;0;5;0;5;2;1;0;0;1;0;0;1;0;0;1;0;0;27;0;0;0;0;0;19;0;0;0;5;3;3;1;1;0;0;0;0;0;0;3;2;0;0;4;3;4;2;1;0;0;1;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;1;0;0;0;0;0;0;0;0;9;3;0;6;0;3;0;0;0;0
35989-5388;SUCESSO;1;0;51;1;0;13;0;1;0;5;5;0;0;0;11;0;9;1;1;1;0;0;0;0;0;0;0;13;1;1;4;0;0;1;2;0;2;2;2;5;5;1;1;19;2;1;1;0;1;1;0;0;0;6;6;0;0;3;0;0;0;1;0;1;28;5;1;0;0;3;3;3;1;3;1;0;2;1;1;1;1;0;0;0;0;0;3;1;0;2;7;1;27;0;0;0;0;1;22;2;3;3;2;2;1;1;1;0;0;1;0;0;5;0;0;0;0;0;0;1;1;0;0;0;0;35;0;2;0;3;2;0;10;0;0;1;0;0;0;1;9;1;0;1;3;0;4;1;1;0;1;0;0;6;0;0;5;0;0;0;0;1;0
35994-5468;SUCESSO;0;0;20;7;4;4;0;0;0;0;0;0;0;0;7;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;4;0;0;0;0;1;1;0;0;0;2;1;1;0;2;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1;7;0;1;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;8;0;0;0;4;2;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;4;0;2;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
35996-5468;SUCESSO;0;0;17;1;0;2;2;0;0;0;0;0;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;2;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
36002-6398;SUCESSO;1;0;18;2;0;2;0;0;0;1;1;0;0;0;8;0;5;0;2;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;15;0;0;0;0;3;0;0;1;0;2;2;1;1;1;0;0;0;1;0;0;19;0;0;0;0;0;0;0;3;12;0;2;8;0;5;4;2;1;1;0;2;0;1;1;1;2;0;0;17;0;0;0;0;0;13;0;0;0;7;4;3;2;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;18;0;1;1;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;0;1;1;1;0
36004-7118;SUCESSO;0;0;18;1;0;4;0;0;0;0;0;0;0;0;7;0;4;0;4;2;1;0;0;0;0;0;0;8;0;2;1;0;0;0;0;0;2;2;2;4;4;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;18;1;1;0;0;0;1;1;0;12;1;0;7;1;4;3;1;1;1;3;3;0;6;4;1;3;0;0;19;4;0;0;1;0;14;0;0;0;8;5;2;1;0;0;0;5;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;15;0;2;0;3;1;0;2;0;1;1;1;1;0;0;2;1;0;0;2;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0
36008-7098;SUCESSO;0;0;10;0;0;4;0;3;0;1;1;0;0;0;4;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;1;1;1;0;5;0;0;0;0;3;1;0;2;0;3;2;0;0;2;0;0;0;0;0;0;9;2;0;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;12;0;0;0;0;0;8;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;6;0;1;1;2;1;1;4;1;1;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
36015-5469;insucesso;0;0;14;1;0;2;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;3;1;0;1;0;1;0
36026-6389;SUCESSO;1;0;28;1;0;1;0;1;0;0;0;0;0;0;7;1;5;2;1;0;0;0;1;0;0;0;0;8;2;0;3;3;0;0;3;0;2;1;1;2;2;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;13;4;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;14;2;0;0;0;0;10;4;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;16;0;2;0;3;3;1;3;0;0;3;0;0;0;1;3;0;1;0;2;0;0;0;0;0;0;0;0;3;1;0;5;0;1;0;0;1;0
36028-5468;insucesso;0;0;6;0;0;2;0;0;0;1;1;0;0;0;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36030-6398;insucesso;0;0;16;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;3;0;0;0;0;6;1;0;3;3;1;0;0;8;0;0;0;7;3;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;1;0
36030-7118;SUCESSO;0;0;29;3;1;5;0;0;0;0;0;0;0;0;11;0;7;2;2;2;1;0;1;0;0;0;0;5;0;0;2;0;0;0;1;0;2;2;1;6;6;3;0;8;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;21;7;3;2;1;0;4;4;0;4;0;0;2;0;1;0;0;0;0;0;0;0;2;2;1;0;0;0;27;2;0;0;0;1;18;4;2;2;4;2;1;0;0;0;0;1;1;0;0;2;2;1;0;1;1;2;1;1;0;0;0;11;0;1;0;1;0;0;4;0;1;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;0;1;0
36031-5468;insucesso;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36050-5469;SUCESSO;0;0;25;1;0;2;0;0;0;0;0;0;0;0;6;1;3;1;1;1;1;1;1;0;0;0;0;4;0;0;1;0;0;0;2;0;1;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;9;3;0;1;0;0;0;0;1;5;2;1;4;1;4;4;3;1;1;0;0;1;0;0;0;0;2;2;13;2;0;0;1;0;7;1;0;0;4;3;3;3;2;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;19;0;1;0;1;0;0;6;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;7;1;0;4;0;1;0;0;1;0
36051-5469;insucesso;1;1;31;0;0;7;1;0;0;0;0;2;0;0;5;0;1;0;1;0;0;0;0;2;0;0;0;9;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;11;1;0;0;0;1;1;0;0;0;1;0;0;0;2;0;1;0;0;0;0;4;2;0;0;0;2;0;0;0;2;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;3;0;0;0;2;1;1;1;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;17;0;3;0;2;1;0;2;2;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;3;2;2;2;1;4;0;0;3;2;1;1
36051-7118;insucesso;0;0;9;0;0;3;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;2;2;0;0
36069-5714;insucesso;0;0;8;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
36069-7118;insucesso;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
36075-7098;SUCESSO;0;0;9;0;0;1;0;0;0;0;0;0;0;0;2;0;2;0;2;2;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;1;2;2;0;1;9;0;0;0;0;3;2;0;0;0;3;2;0;0;2;0;0;0;0;0;0;16;1;0;0;0;1;1;1;4;12;0;3;7;0;4;4;2;1;1;0;2;0;1;0;0;2;0;0;15;0;0;0;0;2;12;0;1;1;8;6;3;3;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;13;0;1;1;3;3;2;3;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;5;3;3;2;0;0;0;0;2;0
36093-7274;SUCESSO;0;0;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;4;0;0;0;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36094-5388;SUCESSO;0;0;21;4;0;2;0;2;0;0;0;0;0;0;4;0;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;1;7;6;0;2;4;1;0;0;0;3;2;0;0;0;2;1;1;1;0;0;0;2;0;0;0;31;1;0;0;0;0;2;0;0;9;0;0;3;0;1;1;1;1;0;0;1;1;0;0;0;1;4;1;16;0;0;0;0;0;10;1;1;0;4;2;1;1;1;1;0;0;0;0;2;2;1;1;0;0;0;1;1;0;0;0;0;4;1;0;0;2;0;0;2;0;1;2;2;2;0;1;11;0;2;2;4;0;1;0;1;0;1;0;0;9;3;1;4;0;1;0;0;0;0
36128-5388;SUCESSO;1;0;35;1;1;1;0;0;0;0;0;0;1;0;5;0;4;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;18;2;0;0;0;0;0;0;1;5;1;0;3;1;2;2;1;1;0;0;0;1;1;1;0;1;1;0;12;0;0;0;0;0;9;0;0;0;2;2;2;2;1;1;0;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;13;0;1;0;1;1;1;5;1;0;2;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;5;4;7;0;0;4;0;0;1;1;1;0
36141-5469;insucesso;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36143-5468;SUCESSO;2;0;22;1;0;4;0;0;0;0;0;0;1;1;3;0;3;0;2;1;0;0;0;0;0;0;0;7;3;0;2;0;0;0;2;0;4;4;3;7;7;2;2;16;1;0;0;0;3;1;0;1;0;3;2;1;0;2;0;0;0;3;0;2;25;6;0;0;0;4;1;1;0;10;3;0;6;1;3;2;2;1;1;3;0;0;6;4;4;0;0;0;21;1;0;0;0;2;16;2;1;1;9;4;2;2;2;1;1;0;0;0;0;0;0;0;0;2;2;3;1;1;0;0;1;23;0;3;2;2;1;0;6;0;1;1;1;0;0;2;5;1;0;2;1;0;0;0;0;0;0;1;1;1;0;0;2;0;0;1;1;1;0
36150-5388;insucesso;0;0;32;1;0;6;0;3;2;0;0;2;0;0;6;0;3;0;1;1;1;0;0;0;1;1;1;7;0;0;1;1;0;0;1;0;2;2;1;1;1;0;0;14;1;0;0;1;3;2;2;0;0;5;4;1;0;2;0;0;0;0;0;0;19;1;1;0;0;0;0;0;1;4;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;3;2;0;23;1;0;0;0;1;15;0;0;0;3;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;3;2;1;0;0;0;19;1;3;0;1;1;0;3;1;0;2;1;1;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
36150-7098;insucesso;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36152-7098;insucesso;0;0;4;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36153-5469;insucesso;0;0;13;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;8;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;1;0;0;0;10;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
36163-6388;SUCESSO;3;0;19;0;0;4;1;0;0;0;0;0;0;0;3;0;3;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;6;3;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;1;1;0;0;0;0;0;1;6;0;1;2;0;2;2;2;2;1;0;1;0;0;0;0;1;0;0;13;1;0;0;0;0;9;0;0;0;5;2;2;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;2;0;1;0;0;2;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;2;0;0;2;1;0;0
36175-6388;insucesso;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36182-6398;SUCESSO;0;0;15;0;0;0;0;0;0;0;0;0;2;2;8;1;6;0;4;2;1;1;0;0;0;0;0;4;0;2;1;0;0;0;1;0;0;0;0;2;2;2;0;6;1;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;3;0;3;14;4;0;2;2;2;0;0;1;9;1;0;6;1;3;3;2;2;1;0;1;0;0;0;0;1;0;0;11;1;0;0;1;1;9;0;0;0;7;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;1;3;3;2;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
