IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>41>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
40101-6590;SUCESSO;1;1;0;0;61;3;2;4;0;0;0;21;0;15;2;3;2;0;0;4;0;11;1;1;0;0;0;1;0;0;0;0;0;10;7;1;0;0;0;0;0;2;2;8;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;32;5;1;0;2;7;1;4;2;0;0;3;2;0;0;2;1;34;0;0;0;24;2;0;6;3;1;0;1;1;0;6;2;0;2;1;0;0;0;0;0;20;0;0;3;0;1;3;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;2;0;0;2;1;1;0;0;0;5;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;11;1;0;1;1;12;9;10;1;1;23;9;4;1;3;0;1;1;2;0;0
40116-6030;SUCESSO;1;0;1;1;76;1;0;9;1;0;0;6;0;4;0;1;0;1;1;0;0;12;0;5;3;1;0;1;3;3;0;0;2;1;0;2;0;0;0;1;1;0;0;12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;0;2;1;1;1;1;1;1;1;0;0;0;1;10;0;0;0;6;0;0;2;1;1;1;1;1;0;2;2;0;0;0;1;0;0;0;0;20;3;1;0;0;0;8;0;0;4;0;2;0;0;0;0;0;3;0;0;0;0;6;0;0;3;0;0;0;0;0;7;1;0;0;0;0;0;2;1;0;1;1;1;1;1;0;0;0;1;0;0;1;8;1;0;0;1;2;2;0;0;0;18;2;0;0;3;0;0;0;3;0;0
40162-6401;SUCESSO;1;1;0;0;101;4;2;12;1;0;0;40;2;27;5;13;4;1;0;1;0;26;0;7;4;2;0;1;1;0;0;0;0;3;2;4;1;1;0;4;4;6;5;16;0;0;0;1;0;1;0;1;1;1;1;1;0;0;0;54;13;6;4;2;15;2;5;3;2;2;5;3;2;0;1;0;65;5;2;2;44;9;4;14;4;2;1;3;2;1;1;1;0;3;1;1;3;0;2;1;65;1;1;2;0;0;16;0;1;8;0;4;1;1;0;1;1;3;3;2;0;0;7;0;1;6;1;2;1;1;1;13;4;0;0;0;0;0;4;3;0;2;1;2;1;2;0;1;1;2;1;1;0;4;0;1;1;0;9;2;5;1;1;26;9;4;3;5;1;1;1;1;0;0
40165-5799;insucesso;1;0;1;1;57;4;1;2;0;1;1;6;1;0;0;0;0;0;0;1;2;14;2;3;0;0;0;0;1;0;0;0;3;2;0;3;1;0;0;1;1;4;4;11;1;1;1;1;0;4;1;2;0;0;0;2;7;0;5;11;1;0;0;0;3;0;2;0;0;0;3;1;0;0;1;0;21;4;0;2;4;0;0;1;1;0;0;1;0;0;4;1;2;4;2;5;7;1;4;0;49;0;3;3;1;0;16;1;0;9;0;4;1;1;1;4;2;6;3;1;0;0;11;2;0;8;0;5;1;0;0;15;3;0;0;0;0;1;8;2;0;2;0;0;0;0;0;2;1;1;0;0;1;15;3;1;2;3;6;4;5;7;5;15;9;4;1;10;1;5;5;0;0;0
40168-6402;insucesso;3;1;2;2;31;1;0;1;0;0;0;4;0;2;0;1;0;0;0;1;0;9;0;3;1;1;0;0;1;1;1;0;0;0;0;0;0;0;2;2;0;0;0;8;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;6;1;0;0;0;4;0;2;2;0;0;0;0;0;0;2;0;11;1;0;0;5;0;0;3;2;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;43;1;1;4;1;1;15;0;2;3;0;3;1;0;0;0;0;1;1;1;1;2;6;0;0;4;1;4;2;2;0;4;3;1;1;1;1;2;4;2;1;2;1;2;1;0;0;1;1;3;1;1;2;1;0;0;1;0;0;0;0;1;1;0;0;0;0;2;1;1;1;0;2;1
40169-6400;SUCESSO;1;1;0;0;43;3;1;1;0;1;0;6;0;1;0;1;1;0;0;3;0;13;0;4;4;1;0;0;3;2;1;0;0;0;0;3;3;3;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;4;1;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;10;1;1;0;1;0;0;1;1;0;0;0;0;0;5;0;0;2;0;3;0;0;0;0;34;2;0;0;0;0;7;0;0;6;0;2;2;2;0;2;2;2;2;1;0;0;8;0;4;6;1;3;1;1;1;10;2;0;0;2;1;0;3;1;0;1;1;1;1;1;0;0;0;1;1;1;0;5;1;4;0;0;0;0;0;5;4;0;0;0;0;6;3;3;3;0;0;0
40188-6400;insucesso;0;0;0;0;15;1;1;0;0;0;0;2;1;1;0;0;0;1;0;0;0;6;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;1;1;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;1;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40217-6030;insucesso;1;1;0;0;17;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;1;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;3;2;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;1;0;0;6;0;0;4;0;1;0;0;0;1;1;2;1;1;1;0;5;0;1;4;0;3;3;3;2;6;1;1;0;0;0;0;5;1;1;5;1;4;1;2;1;1;0;1;1;1;0;3;3;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0
40270-6401;SUCESSO;2;2;0;0;49;5;2;11;2;0;0;3;0;1;0;0;0;0;0;0;0;15;0;6;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;18;0;0;0;2;0;0;0;1;1;1;1;0;1;0;0;7;1;0;0;0;4;1;1;1;0;0;0;0;0;0;0;0;7;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;28;0;1;2;0;2;7;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;4;0;0;4;0;2;1;1;1;10;3;1;0;0;0;0;3;2;1;1;1;1;1;1;0;1;1;2;2;2;0;2;0;0;0;0;1;0;0;1;1;8;2;0;0;2;0;1;1;1;0;0
40277-6590;insucesso;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;4;0;0;3;0;3;1;1;1;1;0;1;0;0;0;0;2;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40309-6590;SUCESSO;2;2;0;0;53;1;0;7;0;0;0;11;0;6;0;3;0;0;0;2;0;9;0;3;2;2;0;0;9;9;8;2;0;0;0;1;1;1;0;1;1;3;3;11;0;0;0;0;0;1;0;4;2;2;2;0;0;0;0;17;4;1;1;0;7;1;1;1;0;0;1;0;0;0;4;3;24;0;0;0;14;1;0;5;1;1;0;1;0;0;3;1;0;5;2;1;0;0;0;0;50;1;1;8;0;4;16;0;3;8;1;6;3;1;0;1;1;2;2;2;0;0;13;0;1;13;1;10;4;1;1;14;2;0;0;0;0;0;10;1;0;4;0;1;0;1;0;1;1;2;2;2;0;5;0;0;1;0;0;0;0;1;1;5;0;0;0;2;0;1;1;1;0;0
40324-6401;insucesso;1;0;1;0;51;1;0;4;0;0;0;6;0;4;0;1;0;0;0;0;0;14;1;4;2;0;0;1;3;3;1;0;0;1;0;2;1;0;0;2;2;0;0;13;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;24;0;0;0;0;11;0;3;0;0;0;1;0;0;0;1;0;28;2;0;0;13;0;0;7;3;0;0;0;0;0;1;0;0;5;1;0;0;0;0;0;37;0;0;3;0;0;8;0;0;3;0;0;0;0;0;2;2;3;3;1;0;0;11;0;0;10;1;3;2;1;0;29;3;1;1;2;2;1;9;2;1;6;1;2;1;0;0;4;2;1;0;0;0;5;1;1;0;1;3;3;2;4;3;0;0;0;0;5;0;4;3;0;0;0
40389-6895;SUCESSO;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;6;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;2;0;1;0
40390-6401;insucesso;0;0;0;0;9;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;2;0;0;2;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;4;0;0;2;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40392-6400;insucesso;1;0;1;1;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;1;0;1;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;1;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
40640-6402;SUCESSO;1;0;1;1;17;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;0;0;0;2;2;2;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;2;0;1;1;1;1;2;1;0;0;0;0;5;0;0;0;2;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;6;0;0;4;0;0;0;0;0;4;3;4;3;1;0;0;11;0;2;11;0;6;2;1;0;28;3;2;0;0;0;0;11;2;2;5;1;3;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
40647-6400;insucesso;1;0;1;1;31;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;8;1;3;1;0;0;1;2;2;0;0;0;0;0;2;0;0;0;1;1;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;5;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;6;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;34;2;2;2;0;1;12;0;0;4;0;2;1;1;1;0;0;4;2;1;0;1;9;1;2;7;1;3;2;1;1;16;3;0;0;0;0;1;6;1;0;2;1;1;1;1;0;1;1;1;0;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
40720-6400;insucesso;1;0;0;0;39;1;0;1;0;0;0;7;0;5;2;1;0;0;0;0;0;16;0;5;1;1;0;1;0;0;0;0;0;1;0;4;1;0;0;0;0;1;1;3;0;0;0;0;0;1;1;1;0;0;0;2;1;1;0;19;4;1;0;2;6;0;3;2;0;0;2;1;0;0;0;2;18;1;0;1;12;2;0;3;2;1;0;2;1;0;1;0;1;1;0;0;1;1;0;0;31;0;1;3;0;2;8;0;0;2;0;1;0;0;0;2;2;3;2;1;0;0;3;0;0;3;1;1;0;0;0;4;3;3;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;1;1;0;0;7;2;2;1;0;2;0;2;1;1;0;0;0;0;4;0;1;1;0;0;0
40751-6402;insucesso;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;15;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;13;3;1;1;1;0;0;0;1;0;0
40755-6401;insucesso;0;0;0;0;16;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;6;0;4;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;9;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;1;0;0;7;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;4;0;0;4;1;3;0;0;0;9;2;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;18;6;3;1;2;1;0;0;1;0;0
40777-6400;SUCESSO;1;0;1;1;34;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;13;2;2;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;3;0;1;1;0;0;2;0;0;0;0;1;6;1;0;0;4;0;0;2;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;0;25;3;0;2;0;2;9;0;1;4;0;1;1;1;0;3;1;3;3;2;0;0;5;0;2;5;0;4;2;1;0;5;2;2;0;1;1;0;4;2;2;2;2;1;1;0;0;1;0;1;0;0;1;2;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
40890-6400;insucesso;1;0;1;1;41;1;0;1;0;0;0;11;1;7;0;1;0;1;0;0;0;18;1;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5;5;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;23;7;2;0;1;3;0;1;0;0;0;2;1;0;0;1;2;19;1;0;1;14;4;0;2;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;32;2;0;4;0;3;14;0;3;7;0;2;1;1;1;2;2;4;3;1;1;0;4;0;1;3;1;1;1;1;0;6;2;2;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;3;0;1;1;1;0;0;0;0;0;3;1;0;0;2;1;0;0;1;0;0
40918-6402;insucesso;1;0;1;0;57;2;1;3;0;0;0;5;0;4;1;2;0;0;0;1;0;21;1;2;1;0;0;0;7;5;0;0;0;1;0;0;0;0;0;2;1;1;1;11;0;0;0;1;0;1;0;0;0;0;0;0;2;0;2;14;6;0;0;1;5;0;3;1;0;0;1;1;0;0;0;4;15;1;0;1;12;4;0;4;3;1;0;0;0;0;2;2;0;0;0;0;1;0;1;1;59;4;1;2;0;1;8;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;16;0;1;12;0;0;0;0;0;38;5;2;0;2;1;0;4;1;0;2;1;0;0;0;0;0;0;1;0;0;0;5;1;0;2;0;2;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0
40950-6030;insucesso;3;1;2;2;48;9;0;2;1;0;0;3;0;1;0;1;0;0;0;1;2;6;0;0;0;0;0;0;3;2;0;0;4;1;0;0;0;0;4;2;2;3;3;10;0;0;0;1;0;0;1;0;0;0;0;7;1;1;0;34;4;0;0;1;9;0;5;4;0;0;5;4;0;0;1;5;23;2;1;0;18;1;0;7;4;3;0;1;1;0;2;2;2;0;0;0;8;1;6;4;24;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;5;0;1;1;0;0;13;2;0;0;2;1;0;4;2;0;3;2;1;0;1;0;1;1;3;1;1;2;10;2;6;0;1;3;1;0;1;0;1;0;0;0;4;1;1;0;1;5;3
40960-6401;SUCESSO;1;1;0;0;20;0;0;5;1;1;0;2;0;1;0;0;0;0;0;0;0;4;0;1;0;0;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;1;0;2;0;3;0;0;0;0;2;0;0;5;0;0;0;0;2;0;2;2;1;0;0;0;0;0;1;0;5;0;0;0;4;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;0;1;4;0;0;1;0;1;1;1;0;1;0;3;2;2;0;0;6;0;1;5;1;3;0;0;0;5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;0;2;2;0;0;0
40963-6400;insucesso;0;0;0;0;25;2;1;1;0;0;0;4;2;2;1;1;0;0;0;0;0;14;1;6;2;1;0;2;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;7;5;0;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;25;1;1;2;2;1;8;1;1;4;0;1;0;0;0;0;0;3;3;1;1;1;4;1;0;3;1;2;2;1;1;6;2;1;1;1;1;0;2;2;1;2;2;1;1;1;0;0;0;0;0;0;0;2;1;2;0;1;1;0;1;2;2;0;0;0;0;3;1;2;2;0;0;0
40983-6030;insucesso;1;0;1;1;42;2;0;5;1;1;1;8;0;4;1;1;0;1;0;0;1;8;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;2;2;0;0;14;0;0;0;3;2;2;0;2;0;0;0;7;2;0;1;16;2;1;0;0;5;0;0;0;0;0;3;3;0;0;3;1;14;1;1;0;8;1;0;1;0;0;0;3;3;0;0;0;0;2;0;3;1;0;1;1;28;1;2;1;0;1;14;1;1;4;0;4;3;3;3;3;3;3;3;1;1;2;7;1;1;5;0;1;1;1;1;14;1;1;1;0;0;0;3;1;1;3;1;1;1;1;1;2;2;1;0;0;1;8;0;7;0;1;1;0;0;5;2;6;2;0;0;4;0;4;2;0;1;1
40992-6400;insucesso;0;0;0;0;18;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;5;0;0;0;0;0;1;2;2;0;0;0;0;4;0;3;4;0;0;0;0;2;0;1;1;0;0;1;1;0;0;0;0;7;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;1;2;1;1;3;0;2;0;12;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;3;0;2;2;0;0;3;1;0;0;0;0;0;2;1;0;2;1;0;0;0;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;4;0;1;1;0;1;1
41058-6590;SUCESSO;1;0;1;1;52;2;1;1;0;5;0;10;0;5;0;2;0;0;0;1;0;14;1;7;4;3;0;1;2;1;0;0;0;0;0;2;2;1;0;4;4;2;2;6;1;1;1;2;0;0;0;0;0;0;0;3;7;0;2;21;4;1;0;0;8;1;1;0;0;0;0;0;0;0;1;3;29;4;0;1;17;2;1;7;1;0;0;0;0;0;4;2;0;1;1;2;3;0;3;2;44;0;1;7;0;4;17;0;4;9;2;4;4;1;0;0;0;3;3;2;0;0;11;0;2;8;1;4;2;2;1;21;4;4;0;1;1;0;11;3;2;4;0;2;0;1;0;2;2;1;0;0;1;9;2;3;1;1;2;2;1;4;2;0;0;0;0;3;0;3;2;0;0;0
41089-6400;SUCESSO;1;1;0;0;21;2;0;3;0;0;0;3;0;1;0;0;0;0;0;0;0;11;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;2;1;1;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;6;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;23;0;4;1;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;0;2;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
41123-6400;insucesso;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;3;2;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;9;3;0;0;0;0;5;0;0;3;0;2;2;2;1;2;1;2;1;0;0;3;4;0;1;2;0;1;1;1;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41124-6401;insucesso;0;0;0;0;6;1;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;2;0;0;2;0;2;2;1;0;2;2;1;0;0;0;0;2;2;1;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41126-6400;SUCESSO;1;1;0;0;31;2;2;3;0;0;0;4;0;0;0;0;0;0;0;2;0;9;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;2;1;1;1;0;0;0;0;5;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;1;2;0;0;0;0;26;2;1;1;0;0;12;0;1;7;1;4;3;1;0;3;0;3;1;1;0;0;5;0;0;4;1;2;2;2;0;8;2;0;0;1;1;0;3;1;0;2;0;2;0;0;0;0;0;1;1;1;0;3;0;0;2;0;0;0;0;1;1;0;0;0;0;5;0;1;1;0;0;0
41128-6030;insucesso;1;1;0;0;32;3;1;2;1;1;0;4;0;1;0;0;0;0;0;0;0;8;1;2;1;1;1;2;3;2;1;0;1;0;0;2;0;0;0;0;0;0;0;5;0;0;0;2;1;0;0;0;1;1;1;2;1;1;0;7;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;11;1;0;0;4;1;0;1;0;0;0;0;0;0;2;1;0;2;1;1;0;0;0;0;30;0;2;2;0;1;12;0;1;3;0;2;2;1;1;1;0;4;2;1;1;0;14;1;1;10;2;6;4;2;1;19;6;3;0;1;1;0;9;1;0;6;0;3;0;2;1;3;3;1;1;1;0;5;1;2;0;0;1;0;1;0;0;0;0;0;0;6;1;0;0;0;0;0
41132-6400;insucesso;1;1;0;0;41;3;0;0;0;4;1;2;2;0;0;0;0;0;0;0;3;14;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;2;2;1;1;0;1;1;1;0;7;4;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6;2;0;2;3;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3;3;0;3;2;38;0;0;1;1;1;3;0;0;0;0;0;0;0;0;1;0;2;0;0;0;5;4;2;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;4;0;0;2;0;1;1;0;0;0;4;1;1;1;2;0;0;0;1;0;0
