IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>14>2>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>32>;14>32>31>;14>41>;14>41>2>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>43>;14>43>44>;14>43>44>44>;14>48>;14>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>31>;31>31>30>;31>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;42>;43>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>43>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
31831-7297;insucesso;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31836-6401;insucesso;2;0;2;1;0;68;9;2;1;16;4;1;5;2;22;1;19;0;5;0;0;1;1;1;15;0;6;3;1;0;1;1;1;2;0;5;0;0;0;0;0;0;0;24;1;1;0;4;1;0;1;2;1;0;0;0;1;8;3;3;36;11;0;2;9;0;2;2;0;13;13;0;3;34;2;0;0;31;8;7;2;2;11;11;3;3;1;0;4;1;3;2;34;3;3;1;1;8;2;0;3;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;6;1;0;1;1;0;0;0;0;0;0;0;1;1;2;0;0;1;6;1;1;0;0;0;0;6;6;0;0;0;0;7;1;6;6;0;2;1
31853-4603;insucesso;0;0;0;0;0;25;2;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;5;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;24;1;0;2;0;5;0;1;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;5;0;2;0;0;1;1;3;3;2;2;2;1;1;1;1;1;1
31858-4434;SUCESSO;2;0;0;0;0;63;3;0;1;10;0;2;3;0;17;0;10;2;3;2;2;4;1;0;18;0;6;4;2;1;2;2;0;1;1;1;0;0;0;5;4;7;7;16;0;0;0;1;0;0;2;0;4;0;0;0;0;3;1;0;36;10;2;3;10;0;3;3;1;7;4;2;0;39;4;2;0;27;7;10;3;3;5;3;6;3;3;0;3;0;2;2;60;0;1;2;2;16;0;2;7;4;2;2;2;1;0;3;3;2;0;10;9;0;2;0;0;0;16;3;2;0;5;1;1;1;0;0;0;0;0;0;2;2;0;0;4;0;0;0;3;3;2;0;0;0;0;0;0;4;0;0;0;0;2;0
31863-4448;SUCESSO;5;1;3;3;0;72;0;0;0;8;0;0;0;0;3;0;3;0;1;1;1;0;0;0;17;0;5;0;0;0;1;1;1;0;0;2;1;1;0;1;0;1;1;20;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;1;5;0;1;1;0;3;3;1;2;15;6;0;2;7;1;3;1;1;2;2;1;0;1;1;0;0;0;0;64;2;1;5;1;20;0;4;1;1;1;1;0;1;0;1;1;0;0;5;5;0;2;2;0;0;9;2;1;0;3;2;1;3;2;0;0;0;0;0;5;2;1;3;5;1;0;0;0;0;0;2;1;3;0;0;0;4;0;2;1;1;0;0
31872-4603;SUCESSO;2;0;0;0;0;40;1;0;1;1;0;0;5;0;1;0;1;1;0;0;0;0;0;0;19;0;6;4;2;0;1;1;1;8;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;5;0;0;4;1;0;0;2;0;2;1;0;0;0;2;0;6;0;0;0;4;1;2;2;1;0;0;0;0;2;0;0;0;0;0;44;1;0;3;1;17;0;2;9;4;1;0;0;0;0;0;0;0;0;5;4;0;2;2;0;0;8;1;1;0;5;1;1;2;1;0;0;0;0;0;2;2;0;0;16;3;0;0;2;2;1;1;1;0;0;0;0;2;0;1;1;0;0;0
31888-4433;SUCESSO;3;2;1;1;0;42;1;0;0;10;0;0;6;6;4;2;2;0;0;0;1;0;0;0;9;0;3;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;24;1;1;1;3;0;0;0;0;1;0;0;0;0;9;0;7;6;0;0;0;1;0;0;0;0;1;1;1;1;8;3;1;1;5;0;1;0;0;1;1;1;1;0;1;1;0;1;0;23;1;0;1;1;7;0;1;1;1;1;1;0;1;0;1;1;0;0;3;3;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;2;0;3;2;2;1;5;3;0;0;4;3;3;0;0;7;4;1;0;2;0;0;0;2;0;0
31952-5490;SUCESSO;2;1;1;1;0;27;6;0;4;2;0;0;1;1;2;0;1;0;0;0;1;1;0;0;12;0;4;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;4;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;6;1;0;1;2;0;1;1;1;1;1;0;1;5;0;0;0;4;0;2;1;1;1;1;1;1;0;0;1;0;0;0;46;2;0;0;0;8;0;0;3;1;1;0;0;0;0;0;0;0;0;3;3;0;1;1;1;0;13;1;0;0;3;1;0;1;1;1;1;1;0;0;2;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0
31986-4435;insucesso;0;0;0;0;0;19;2;0;1;2;0;1;0;0;5;1;3;0;0;0;0;1;0;0;4;0;2;0;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;3;0;0;0;1;0;0;1;0;2;0;0;0;0;1;0;1;7;1;0;1;0;0;0;0;0;3;3;0;0;11;2;0;0;7;1;0;0;0;3;3;1;0;1;0;1;1;0;0;15;1;1;2;0;7;1;1;2;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;0;9;2;0;1;4;0;0;3;0;1;0;0;1;1;0;0;0;0;1;1;0;1;1;1;0;3;2;2;0;0;0;5;0;0;0;1;1;1
32015-4917;SUCESSO;2;1;1;1;0;41;3;0;1;4;0;0;0;0;2;0;1;0;0;0;1;0;0;0;8;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7;1;1;1;3;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;4;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;34;0;1;2;0;8;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32029-4434;insucesso;2;1;1;1;0;34;3;1;1;8;1;1;0;0;2;0;1;0;0;0;0;0;0;0;7;0;5;2;2;1;2;1;1;0;0;0;0;0;0;1;1;0;0;14;0;0;0;3;0;2;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;4;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;13;0;0;0;0;6;0;0;2;2;1;1;1;0;0;0;0;0;0;4;1;0;1;1;1;0;2;1;1;0;2;1;1;2;1;1;0;0;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32030-5061;insucesso;2;0;2;2;0;115;7;1;1;6;2;2;2;0;14;2;9;0;3;0;0;0;0;0;15;0;5;3;2;1;4;4;3;5;0;4;0;0;0;7;6;7;7;22;2;2;2;6;2;0;2;0;2;0;0;0;0;4;1;0;38;18;0;2;8;0;2;1;0;3;2;1;2;43;9;0;3;24;6;7;2;1;1;1;4;2;1;2;0;0;0;0;62;2;3;4;3;19;2;2;10;6;4;2;1;0;0;4;2;0;0;17;12;2;4;3;1;1;29;7;1;3;6;5;0;5;4;1;1;1;1;1;2;0;0;2;11;4;0;0;0;0;0;0;0;54;24;14;8;9;3;0;0;1;0;0
32030-6400;insucesso;2;1;1;1;0;61;2;1;1;5;1;0;0;0;5;0;3;0;0;0;0;1;1;1;16;0;4;2;2;2;2;2;0;3;0;1;0;0;0;2;1;4;4;8;1;1;1;3;0;0;1;0;2;1;1;1;0;1;0;1;24;5;0;2;1;0;0;0;0;1;1;2;4;18;0;0;0;15;1;1;0;0;1;1;1;1;1;1;1;0;1;1;62;2;0;3;3;17;0;0;2;2;2;1;1;0;0;1;1;0;0;8;7;1;2;0;0;0;18;2;2;0;3;0;0;0;0;0;0;0;0;0;2;1;1;1;11;5;0;0;0;0;0;0;0;2;1;1;0;2;1;0;0;0;0;0
32030-7297;insucesso;3;0;3;3;0;34;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;1;1;11;2;2;2;5;0;1;2;0;0;0;0;0;0;0;0;0;6;4;0;2;2;0;0;0;0;0;0;0;0;10;2;0;0;5;1;2;0;0;0;0;1;0;0;0;0;0;0;0;30;0;4;1;0;7;0;1;5;3;2;2;1;0;0;0;0;0;0;2;2;0;2;1;0;0;2;2;0;1;2;2;0;1;1;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
32035-4114;insucesso;2;1;1;0;0;39;4;0;0;2;0;0;0;0;3;1;0;0;0;0;0;0;0;0;12;0;5;4;4;2;0;0;0;0;2;3;0;0;3;1;1;0;0;4;1;1;0;1;0;1;0;0;1;1;1;1;5;0;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;6;2;0;0;2;1;0;0;0;1;0;1;0;0;2;0;0;0;0;28;2;1;2;1;16;1;2;6;4;2;2;2;2;1;3;2;1;1;3;2;0;1;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;2;1;1;0;6;4;3;3;5;4;0;0;0;45;16;8;3;6;0;0;0;3;5;1
32035-5384;insucesso;3;2;1;1;0;30;5;1;0;7;0;2;4;2;2;0;2;0;0;0;0;0;0;0;5;0;3;3;2;2;0;0;0;0;0;3;0;0;0;1;1;0;0;16;1;1;1;3;1;1;3;0;1;0;0;0;0;5;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;4;1;0;4;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;1;1;0;0;0;0;0;0;0;0;16;6;1;1;4;0;0;0;2;0;0
32035-5799;insucesso;3;0;2;2;0;38;7;0;0;2;1;0;5;2;0;0;0;0;0;0;0;0;0;0;8;0;6;4;3;2;0;0;0;1;0;2;0;0;0;0;0;0;0;6;1;1;1;3;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;8;0;0;4;3;2;2;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;25;5;1;1;2;0;0;0;2;0;0
32035-7114;insucesso;2;1;0;0;0;24;6;0;2;1;0;0;7;4;2;0;1;0;0;0;0;0;0;0;6;0;3;2;1;0;0;0;0;0;0;3;0;0;1;1;1;0;0;9;0;0;0;2;0;0;1;0;0;0;0;0;0;9;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;2;0;0;4;1;0;2;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;2;1;1;1;0;0;5;1;1;1;1;2;2
32045-4434;insucesso;2;2;0;0;0;88;4;2;0;9;2;0;0;0;10;4;4;0;0;0;0;0;1;0;27;0;13;5;4;2;2;2;2;0;3;2;0;0;0;3;3;2;2;21;0;0;0;6;1;4;0;0;0;1;1;1;1;0;0;0;16;2;0;0;5;0;2;1;0;4;2;0;2;25;8;0;5;9;2;0;0;0;2;2;1;1;0;2;3;2;0;0;79;1;1;2;0;29;0;1;11;6;3;1;0;2;2;2;2;2;0;4;4;1;4;2;2;2;4;3;2;2;4;3;2;2;2;2;2;2;1;0;2;2;2;0;8;3;0;0;4;3;0;1;0;0;0;0;0;7;4;1;0;0;0;0
32278-4434;SUCESSO;2;2;0;0;0;69;3;0;2;20;8;1;3;2;6;1;3;1;2;2;0;0;0;0;29;3;13;8;3;2;0;0;0;0;0;4;1;1;0;0;0;0;0;38;0;0;0;13;0;6;1;0;4;2;2;2;0;13;5;7;14;4;1;2;8;3;6;2;1;1;1;2;0;14;1;0;0;11;1;8;6;2;0;0;0;0;1;0;3;0;0;0;46;1;10;3;2;22;0;2;16;8;7;6;5;4;0;6;3;3;0;7;3;0;3;3;3;0;3;3;1;0;3;3;1;3;3;3;3;0;1;0;2;2;2;0;1;0;0;0;0;0;0;3;3;4;1;0;0;8;0;2;2;1;2;0
32369-4603;SUCESSO;2;1;1;1;0;41;3;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;12;0;3;2;0;0;0;0;0;0;1;1;0;0;0;2;2;0;0;8;0;0;0;3;0;1;2;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;1;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;35;1;1;3;0;11;0;0;6;3;2;2;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;2;1;1;1;4;1;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0
32377-4433;insucesso;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32380-4434;SUCESSO;4;3;1;1;2;90;4;0;1;7;2;0;1;0;8;0;4;0;2;2;0;2;11;0;36;0;6;3;0;0;3;3;3;1;1;1;1;1;0;5;4;1;1;17;0;0;0;4;0;1;0;0;1;2;2;2;0;6;3;1;46;4;0;1;29;3;17;12;7;7;6;0;5;41;6;1;3;27;1;20;13;9;2;2;4;2;0;3;25;0;19;14;110;0;0;2;1;19;0;1;8;3;1;1;0;0;0;2;1;1;0;13;10;0;8;4;3;0;24;1;1;0;14;1;1;7;1;4;1;1;3;0;6;3;3;1;10;1;0;0;2;2;1;9;7;1;1;0;0;8;0;6;6;1;8;0
32508-4448;SUCESSO;2;0;1;0;0;62;7;0;0;7;1;0;1;0;8;2;3;1;0;0;0;0;0;0;8;0;1;1;1;1;6;6;2;0;0;4;0;0;0;4;4;4;4;13;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;14;3;0;0;3;1;2;0;0;0;0;0;1;23;5;1;1;9;2;1;0;0;0;0;2;0;1;3;5;0;3;1;32;1;1;0;0;4;0;0;2;2;1;1;1;0;0;1;1;0;0;10;8;0;3;2;1;0;29;2;0;0;6;0;0;3;0;2;0;1;0;0;2;1;0;0;9;2;0;0;0;0;0;1;1;7;2;2;1;4;0;1;1;0;1;0
32879-5489;SUCESSO;2;0;2;2;0;18;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;2;2;0;1;1;0;3;0;0;0;0;3;0;0;5;0;0;0;2;0;1;0;0;1;1;0;0;4;0;0;0;3;0;2;1;0;1;1;0;0;0;0;0;0;0;0;46;1;2;0;0;14;0;0;2;0;0;0;0;0;0;1;1;0;0;2;2;0;0;0;0;0;12;0;0;0;1;0;0;1;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32892-5490;insucesso;2;0;2;2;0;21;0;0;0;1;0;1;0;0;3;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;3;3;4;2;2;2;1;0;0;2;0;0;0;0;0;0;0;0;0;26;0;0;0;12;0;1;0;0;2;1;2;0;28;1;0;1;14;0;6;1;0;2;1;1;0;1;2;0;0;0;0;31;0;2;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32895-6030;insucesso;3;2;1;1;0;115;10;1;5;13;4;2;0;0;12;2;8;0;0;0;0;1;5;4;39;0;15;7;4;4;5;5;4;5;0;7;0;0;6;6;6;1;1;24;1;1;1;10;1;3;2;3;1;1;1;1;0;3;1;2;21;10;0;1;0;0;0;0;0;2;1;1;0;33;9;0;3;16;8;0;0;0;2;1;2;0;0;0;12;7;4;4;79;6;3;5;1;40;3;3;17;10;8;6;5;1;1;3;3;2;0;10;8;1;7;6;4;3;12;5;3;2;7;4;0;6;4;4;2;3;0;0;3;2;2;1;8;4;0;0;0;0;0;6;4;35;7;2;1;20;4;6;4;2;8;5
33161-5061;SUCESSO;2;1;1;1;0;20;0;0;0;4;0;3;6;3;2;0;1;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;11;1;1;1;2;0;0;3;0;0;1;1;1;0;9;0;6;5;0;0;0;2;0;2;0;0;0;0;0;2;7;1;0;0;2;0;1;1;0;0;0;1;0;1;0;0;0;0;0;15;0;0;1;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33168-4434;insucesso;2;0;2;2;0;20;3;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;9;2;2;2;0;0;0;0;1;1;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;5;5;0;5;3;1;1;8;3;1;2;7;3;1;4;2;1;0;1;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33169-6402;SUCESSO;4;0;3;3;0;40;4;0;1;5;0;0;0;0;2;0;1;1;0;0;0;0;0;0;9;2;2;0;0;0;0;0;0;1;0;2;0;0;0;4;4;0;0;9;3;3;3;0;0;0;1;0;0;1;1;0;0;0;0;0;3;1;0;0;2;0;1;1;0;1;0;0;0;10;1;0;0;2;1;1;1;1;0;0;0;0;1;0;0;0;0;0;13;0;2;2;0;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;3;1;0;0;0;0;0;0;0;0;23;6;3;1;3;0;0;0;1;0;0
33457-5490;insucesso;2;1;1;1;0;54;8;0;1;2;0;0;10;0;0;0;0;0;0;0;0;0;1;1;11;0;2;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;4;1;1;1;0;0;0;0;3;0;1;1;1;0;12;6;0;1;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;37;4;0;1;0;12;0;1;4;3;2;1;1;0;0;1;0;0;3;4;2;0;1;1;0;0;8;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;1;1;3;0;0;0;1;1;1;4;3;0;0;0;0;4;1;3;3;0;2;1
33521-4434;insucesso;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;5;1;0;0;2;2;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;5;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;3;0;8;0;2;2;1;0;0;0;1;1;1;1;0;0;6;6;0;2;1;0;0;19;0;0;0;6;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0
33680-4434;insucesso;0;0;0;0;0;26;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4;0;4;1;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;1;0;1;1;0;0;0;0;1;5;1;0;0;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;2;1;0;4;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;3;1;1;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;3;1;1;1;1;0;0;0;0;3;1;1;1;0;0;0
33680-5384;insucesso;0;0;0;0;0;28;3;0;0;2;0;0;2;1;1;0;1;0;0;0;0;0;0;0;5;0;1;1;1;1;1;1;1;0;0;3;0;0;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;1;1;2;0;0;1;1;1;0;0;0;0;2;1;0;0;4;3;0;1;0;0;0;7;1;1;0;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;5;0;4;2;0;0;0
33680-5799;insucesso;0;0;0;0;0;27;2;0;0;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;2;0;2;0;0;1;0;0;0;0;2;0;2;2;1;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;3;0;0;2;1;1;1;1;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;5;0;4;4;0;0;0
33695-4434;insucesso;3;0;3;3;0;57;7;0;2;1;0;0;4;4;5;1;2;0;0;0;0;0;5;5;11;0;7;2;1;1;0;0;0;1;0;0;0;0;1;5;5;0;0;12;2;2;2;1;0;0;1;2;0;0;0;0;1;6;2;5;13;1;0;0;1;0;1;0;0;2;1;0;0;26;5;0;1;10;1;0;0;0;2;1;5;3;2;0;11;0;10;2;56;1;2;4;0;21;1;2;8;5;3;1;0;2;2;4;4;1;2;8;8;1;4;3;2;2;10;2;1;0;4;0;0;3;0;2;0;2;0;0;3;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;2
34011-6402;SUCESSO;3;1;3;3;0;34;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;7;1;1;0;3;2;0;0;2;2;0;0;0;1;1;0;0;10;1;1;1;4;0;1;1;0;2;1;1;1;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;59;0;3;0;0;19;0;0;6;5;3;2;2;0;0;1;1;0;0;11;9;0;0;0;0;0;34;3;1;0;9;1;0;0;0;0;0;0;0;0;3;1;1;3;3;0;0;0;2;2;0;0;0;1;0;0;0;2;0;0;0;1;0;0
34088-4435;insucesso;2;1;2;1;0;27;1;0;0;3;0;0;3;2;2;1;0;0;0;0;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;2;0;1;0;3;0;1;1;1;0;6;0;3;2;1;0;0;0;0;0;0;0;0;0;1;0;5;1;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;22;0;0;1;0;5;0;0;3;1;0;0;0;0;0;1;1;1;0;4;1;0;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34561-4433;SUCESSO;3;0;3;3;0;123;7;0;2;13;3;1;4;0;19;0;8;0;0;0;2;1;4;0;41;0;6;3;3;1;4;3;1;6;8;9;6;5;0;7;7;8;8;18;3;3;3;4;0;1;1;0;1;0;0;0;0;7;4;0;26;7;0;1;2;0;1;1;1;7;3;0;0;35;5;2;0;16;2;2;1;1;4;2;3;2;1;2;20;0;8;5;78;5;2;4;0;21;0;1;10;6;2;2;1;1;0;2;2;1;0;7;6;0;3;3;3;0;9;2;1;0;5;1;0;4;1;4;1;1;2;0;3;0;0;3;32;11;0;0;11;10;1;12;9;12;10;9;8;13;0;10;8;2;2;0
34845-4434;insucesso;2;0;1;0;0;44;4;0;0;4;1;1;0;0;3;0;3;0;0;0;0;0;0;0;7;0;3;2;2;2;1;1;0;1;1;0;0;0;2;2;2;0;0;6;1;1;0;2;0;0;1;1;0;1;1;0;0;2;1;1;9;4;0;1;1;0;0;0;0;0;0;0;0;13;2;0;0;9;3;1;0;0;0;0;0;0;0;0;3;1;2;0;31;0;0;1;1;7;0;0;4;3;3;3;3;1;0;1;0;0;0;6;4;2;1;1;1;0;8;4;2;0;3;1;1;3;1;2;1;1;0;0;2;1;0;0;3;0;0;0;1;1;1;0;0;6;2;1;1;4;2;0;0;1;2;2
